company,title,url,loc,exp,job_name
슈프리마,[슈프리마AI] AI 영상<span>분석</span> 알고리즘 개발 리드 모집,https://jumpit.saramin.co.kr/position/37032,경기 성남시,경력 10~25년,데이터 분석
베스텔라랩,빅<span>데이터</span> 개발자(전문연구요원가능),https://jumpit.saramin.co.kr/position/37938,"대구 동구, 경기 안양시",신입~8년,데이터 분석
블루닷,코덱SW엔지니어 (화질<span>분석</span>/신입),https://jumpit.saramin.co.kr/position/37737,서울 강남구,신입~2년,데이터 분석
블루닷,코덱SW엔지니어 (화질<span>분석</span>/경력),https://jumpit.saramin.co.kr/position/37736,서울 강남구,경력 2~12년,데이터 분석
진스토리코리아,<span>데이터</span> 사이언티스트,https://jumpit.saramin.co.kr/position/23549,서울 금천구,신입~3년,데이터 분석
한화비전,홍보담당자 개발 경력 채용,https://jumpit.saramin.co.kr/position/39509,경기 성남시,경력 3~10년,데이터 분석
빅웨이브로보틱스,AI Researcher,https://jumpit.saramin.co.kr/position/39330,서울 강남구,신입~10년,데이터 분석
천재교육,DevOps Engineer (경력),https://jumpit.saramin.co.kr/position/39265,서울 금천구,경력 2~10년,데이터 분석
천재교육,DevOps Engineer (신입),https://jumpit.saramin.co.kr/position/39264,서울 금천구,신입,데이터 분석
코이랩스,서버 개발 [글로벌 교육 서비스 KOKIRI],https://jumpit.saramin.co.kr/position/39216,서울 마포구,경력 3~10년,데이터 분석
메타이노텍,HW/임베디드 개발자 모집,https://jumpit.saramin.co.kr/position/39215,경기 수원시,경력 3~10년,데이터 분석
엑심베이,Data Engineer,https://jumpit.saramin.co.kr/position/39145,서울 구로구,신입~10년,데이터 분석
미니레코드,Python 개발자 채용 (4~8년차),https://jumpit.saramin.co.kr/position/39112,서울 송파구,경력 4~8년,데이터 분석
미니레코드,Python 개발자 채용 (1~3년차),https://jumpit.saramin.co.kr/position/39099,서울 송파구,경력 1~3년,데이터 분석
미니레코드,인공지능 음성합성(TTS) 전문가 채용,https://jumpit.saramin.co.kr/position/39102,서울 송파구,경력 5~15년,데이터 분석
뉴로다임,AI(딥러닝) 연구 및 개발,https://jumpit.saramin.co.kr/position/39088,서울 성동구,신입~10년,데이터 분석
트루엔,펌웨어(FW) 개발자 집중 채용,https://jumpit.saramin.co.kr/position/39070,서울 구로구,경력 3~10년,데이터 분석
트루엔,Micom 펌웨어 개발자,https://jumpit.saramin.co.kr/position/39072,서울 구로구,경력 3~10년,데이터 분석
이노시뮬레이션,드라이빙 시뮬레이터 C 개발자(2년이상),https://jumpit.saramin.co.kr/position/38947,서울 강서구,경력 2~5년,데이터 분석
에스에스티랩,보안검색장비 소프트웨어 설계 경력 채용,https://jumpit.saramin.co.kr/position/38916,경기 성남시,경력 1~2년,데이터 분석
에스에스티랩,보안검색장비 소프트웨어 설계 신입 채용,https://jumpit.saramin.co.kr/position/38915,경기 성남시,신입,데이터 분석
다우기술,AI 서비스 개발,https://jumpit.saramin.co.kr/position/38787,경기 성남시,경력 10~15년,데이터 분석
알티올,스마트물류 IT솔루션 개발자 채용,https://jumpit.saramin.co.kr/position/38596,인천 연수구,경력 5~15년,데이터 분석
슈프리마,[슈프라미에이아이] 인공지능/머신러닝 경력직 채용공고,https://jumpit.saramin.co.kr/position/38575,경기 성남시,경력 2~10년,데이터 분석
롯데이노베이트,[스마트팩토리팀] 팩토리 IT/OT 구축 PL (추가공고),https://jumpit.saramin.co.kr/position/38485,서울 금천구,경력 3~7년,데이터 분석
럭스로보,BE(IoT) 개발자,https://jumpit.saramin.co.kr/position/38429,서울 서초구,경력 3~12년,데이터 분석
에이딘로보틱스,비전기반 AI 엔지니어,https://jumpit.saramin.co.kr/position/38383,경기 안양시,경력 3~5년,데이터 분석
서플러스글로벌,<span>데이터</span>베이스 관리자,https://jumpit.saramin.co.kr/position/38366,경기 용인시,경력 5~10년,데이터 분석
오래,[제로아이즈] iOS App 개발자,https://jumpit.saramin.co.kr/position/37211,부산 해운대구,경력 3~10년,데이터 분석
엑소시스템즈,디지털헬스케어 플랫폼 임베디드 개발자 (병역특례 가능),https://jumpit.saramin.co.kr/position/38291,경기 성남시,경력 3~10년,데이터 분석
테이텀,백엔드 개발자 (경력 3년~5년),https://jumpit.saramin.co.kr/position/38271,서울 강남구,경력 3~5년,데이터 분석
엔미디어플랫폼,<span>데이터엔지니어</span> 인재모집,https://jumpit.saramin.co.kr/position/38573,서울 송파구,경력 5~12년,데이터 엔지니어
워트인텔리전스,<span>데이터</span> <span>엔지니어</span> (8년 이상),https://jumpit.saramin.co.kr/position/37991,서울 서초구,경력 8~12년,데이터 엔지니어
로이드케이,빅<span>데이터</span> 솔루션 <span>데이터</span> <span>엔지니어</span>(경력) 채용,https://jumpit.saramin.co.kr/position/38294,경기 성남시,경력 5~13년,데이터 엔지니어
알스퀘어,<span>데이터</span> <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/39493,서울 강남구,경력 5~15년,데이터 엔지니어
워트인텔리전스,<span>데이터</span> <span>엔지니어</span> (3년 이상),https://jumpit.saramin.co.kr/position/37990,서울 서초구,경력 3~5년,데이터 엔지니어
레진엔터테인먼트,<span>데이터</span> <span>엔지니어</span> (경력),https://jumpit.saramin.co.kr/position/38306,서울 성동구,경력 5~10년,데이터 엔지니어
에프엘이에스,<span>데이터</span> <span>엔지니어</span> 경력직 채용,https://jumpit.saramin.co.kr/position/37788,서울 강서구,경력 2~6년,데이터 엔지니어
(주)이노케어플러스,<span>데이터</span> <span>엔지니어</span>,https://jumpit.saramin.co.kr/position/35355,서울 서초구,경력 3~10년,데이터 엔지니어
사람인,[사람인] <span>데이터</span> <span>엔지니어</span> (전환형인턴),https://jumpit.saramin.co.kr/position/39038,서울 구로구,신입~3년,데이터 엔지니어
백패커,[아이디어스] <span>데이터</span> <span>엔지니어</span> (Data Engineer),https://jumpit.saramin.co.kr/position/38103,서울 서초구,경력 3~7년,데이터 엔지니어
골든플래닛,클라우드 <span>엔지니어</span>(팀장급 채용),https://jumpit.saramin.co.kr/position/38133,서울 강남구,신입,데이터 엔지니어
빗썸코리아,<span>데이터</span> 분석 개발자 경력 채용,https://jumpit.saramin.co.kr/position/39305,서울 강남구,경력 4~12년,데이터 엔지니어
콜로세움코퍼레이션,<span>데이터</span> 분석가,https://jumpit.saramin.co.kr/position/38662,서울 강남구,경력 1~10년,데이터 엔지니어
주식회사 세계입찰,<span>데이터</span>분석가 신입 채용,https://jumpit.saramin.co.kr/position/38636,경기 부천시,신입,데이터 엔지니어
주식회사 세계입찰,<span>데이터</span>분석가 경력 채용,https://jumpit.saramin.co.kr/position/38602,경기 부천시,경력 5~20년,데이터 엔지니어
(주)데이터누리,<span>데이터</span> 분석가,https://jumpit.saramin.co.kr/position/38408,서울 강서구,경력 5~10년,데이터 엔지니어
